Archivo,Columna,count,mean,std,min,25%,50%,75%,max
Carapungo.csv,NO2,4864.0,18.138432376685152,6.418476078515771,0.7929166666666667,13.660208333333333,17.513958333333335,21.883179347826086,68.20625
Carapungo.csv,O3,4864.0,25.83283285551354,7.752935361946638,1.515,20.606875000000002,24.871521739130433,29.85869565217391,91.04666666666668
Carapungo.csv,PM25,4864.0,18.023978847464043,7.824921645602767,3.57,12.913437499999999,16.824583333333333,21.458229166666662,123.59083333333332
Carapungo.csv,PRE,4864.0,743.2833603545038,1.1830934981527494,738.8449999999999,742.6146875,743.3908333333334,744.0722916666667,747.4663636363636
Carapungo.csv,RS,4864.0,224.75224432319533,70.38222517192911,0.0,188.58124999999995,224.95458333333332,262.8290262681159,3175.871428571428
Carapungo.csv,SO2,4864.0,2.85915713919382,1.8426596051928836,-1.5427272727272727,1.6340340909090907,2.475435606060606,3.6637545289855074,22.794
Carapungo.csv,TMP,4864.0,14.705577608619793,0.9955067964466802,8.84,14.055729166666666,14.735208333333333,15.363125,18.624
Carapungo.csv,VEL,4864.0,1.7978450035121922,0.41889093612143863,0.27,1.5344791666666666,1.756875,2.0009375,4.9675
Carapungo.csv,CO,4864.0,0.5627154273185675,0.17819152972858385,0.0,0.4466666666666667,0.5368873517786561,0.6504211956521739,1.67
Carapungo.csv,DIR,4864.0,228.0766616154028,39.25053996624533,102.73636363636363,197.41062499999998,228.34854166666668,259.87062499999996,341.6054166666667
Carapungo.csv,HUM,4864.0,72.49273006633025,10.385121765463996,27.372727272727275,67.61520833333333,74.75291666666666,79.58489583333332,95.225
Carapungo.csv,LLU,4864.0,1.8613486842105267,5.08716200484605,0.0,0.0,0.0,0.8999999999999999,83.7
Carapungo.csv,AOD,4864.0,24.91981907894737,85.85809889632402,0.0,0.0,0.0,0.0,726.0
SanAntonio.csv,O3,609.0,23.036229471849467,6.395393708072564,5.253333333333333,18.72833333333333,22.13583333333333,26.410833333333333,55.73666666666667
SanAntonio.csv,PM25,609.0,11.727026866907279,4.675875550197051,3.5,8.3375,11.108333333333334,14.4,47.5
SanAntonio.csv,PRE,609.0,764.1389779151701,0.986648366911276,761.2581818181818,763.4720833333332,764.1608333333334,764.7829166666667,766.96375
SanAntonio.csv,RS,609.0,243.76143676626725,67.40711950850468,50.94,201.4208333333333,246.9608695652174,287.9291666666667,688.6166666666667
SanAntonio.csv,TMP,609.0,15.40794220966819,0.9567922967393809,12.335,14.786666666666669,15.38125,15.955,19.247916666666665
SanAntonio.csv,VEL,609.0,1.5200124087279965,0.27326138812198036,0.5537500000000001,1.3441666666666665,1.5229166666666665,1.71375,2.310625
SanAntonio.csv,DIR,609.0,130.29434283504486,31.48290613357234,45.024166666666666,109.46541666666668,130.39041666666665,152.54875,224.8
SanAntonio.csv,HUM,609.0,78.94876961452835,9.127005562302438,40.91125,75.55791666666667,80.85416666666667,84.56166666666667,96.90583333333332
SanAntonio.csv,LLU,609.0,1.4208538587848931,3.5583447964999957,0.0,0.0,0.0,0.7999999999999999,28.6
SanAntonio.csv,AOD,609.0,34.89655172413793,99.88676551770928,0.0,0.0,0.0,0.0,569.0
Tumbaco.csv,NO2,789.0,11.276058592986688,4.706151781338589,1.7039130434782608,7.695652173913044,10.862173913043478,14.38695652173913,30.502173913043475
Tumbaco.csv,O3,789.0,26.000554644927416,5.833144763464677,9.626666666666669,21.865416666666665,25.70875,29.742608695652176,57.14478260869565
Tumbaco.csv,PM25,789.0,11.207154765621214,4.2712005232660495,2.9304166666666664,8.285,10.597916666666666,13.409166666666666,49.352916666666665
Tumbaco.csv,PRE,789.0,770.8061527280029,0.9985051305542634,767.086,770.17625,770.86625,771.4929166666667,773.4220833333334
Tumbaco.csv,RS,789.0,221.1704455439369,66.00813085117333,0.0,176.81458333333333,221.0208333333333,263.53333333333336,781.1333333333333
Tumbaco.csv,TMP,789.0,16.79135235453554,0.9930197147966611,12.988095238095235,16.1325,16.761666666666667,17.45958333333333,20.295
Tumbaco.csv,VEL,789.0,1.4042345446681967,0.3404550274336962,0.6195833333333334,1.1825,1.3808333333333334,1.5929166666666663,3.453333333333333
Tumbaco.csv,CO,789.0,0.41450389203603255,0.12776878316384682,0.1156,0.3238095238095238,0.4048333333333334,0.4956521739130435,0.9696
Tumbaco.csv,DIR,789.0,107.27394417544585,27.42079978446519,37.19,88.61291666666666,106.38833333333334,125.90666666666664,223.25090909090912
Tumbaco.csv,HUM,789.0,70.33792209732974,10.118647564626778,37.93291666666666,65.65458333333333,72.57708333333333,77.165,93.84857142857145
Tumbaco.csv,LLU,789.0,2.293916349809886,5.669117828408982,0.0,0.0,0.0,1.3,53.8
Tumbaco.csv,AOD,789.0,46.650190114068444,118.60462756908522,0.0,0.0,0.0,0.0,595.0
Guamani.csv,NO2,1630.0,18.7452695280917,7.5561762887910415,3.695833333333333,12.61364624505929,18.73891304347826,24.110355731225297,44.47826086956522
Guamani.csv,O3,1630.0,27.377260514897827,10.24269031045111,7.135416666666667,20.09195652173913,25.45958333333333,32.8166893115942,95.81913043478262
Guamani.csv,PM25,1630.0,17.471278952729385,7.1999883503164055,5.074583333333333,12.95217261904762,16.508541666666666,20.529791666666668,107.80916666666668
Guamani.csv,PRE,1630.0,707.6632613602542,0.8571194941699894,704.1204166666666,707.1070833333333,707.676875,708.2532291666668,710.1641666666666
Guamani.csv,RS,1630.0,193.07706657756438,56.318191485529944,34.60666666666667,153.97302083333332,188.39479166666666,229.77541666666667,620.411111111111
Guamani.csv,SO2,1630.0,2.025104363255666,1.6004084607403097,-1.0170833333333331,1.2333333333333334,1.8139130434782604,2.5146422101449275,46.779583333333335
Guamani.csv,TMP,1630.0,12.397699077456792,0.9450166776389834,8.689166666666667,11.767916666666666,12.414166666666668,13.057083333333331,15.2525
Guamani.csv,VEL,1630.0,1.7026990535457829,0.8089991334001552,0.6466666666666666,1.111875,1.3820833333333336,2.1260416666666666,4.948333333333333
Guamani.csv,CO,1630.0,0.5875086569380392,0.20026487288586103,0.0706521739130434,0.4438020833333333,0.5649565217391305,0.7066666666666667,1.6025
Guamani.csv,DIR,1630.0,156.11410257143098,24.458467646368355,65.84666666666666,139.83114583333332,158.67541666666665,173.42895833333333,225.46875
Guamani.csv,HUM,1630.0,73.39667484179533,11.001470115765276,38.75958333333333,63.984270833333326,74.98854166666666,82.36697916666665,94.24791666666664
Guamani.csv,LLU,1630.0,4.175828220858896,7.322658714693255,0.0,0.0,0.4,5.4,68.2
Guamani.csv,AOD,1630.0,17.424539877300614,74.3160432880884,0.0,0.0,0.0,0.0,586.0
Cotocollao.csv,NO2,4190.0,20.42055309909824,6.210576086476599,2.6820833333333334,16.434479166666666,19.976041666666667,24.101979166666666,48.46666666666667
Cotocollao.csv,O3,4190.0,23.37558015397419,9.348379408695175,3.577083333333333,17.371420454545454,21.781041666666667,27.820756340579706,97.68375
Cotocollao.csv,PM25,4190.0,16.50640239292048,5.958868315149462,0.3543478260869555,12.502894021739131,15.921911231884057,19.617291666666663,89.91708333333334
Cotocollao.csv,PRE,4190.0,730.6507332626418,1.6749053351934173,725.8908333333334,729.4859375,730.450625,731.5640625,745.8936363636363
Cotocollao.csv,RS,4190.0,220.54996913900024,57.31745827736706,0.0,180.80185276679836,220.015,261.4477083333333,472.73066666666665
Cotocollao.csv,SO2,4190.0,2.804556939241078,1.8696144367828882,0.0845833333333333,1.2746875,2.5151086956521738,3.844198369565218,18.898260869565217
Cotocollao.csv,TMP,4190.0,13.912487501151054,1.0479800285634862,9.987777777777778,13.226041666666667,13.917083333333334,14.613854166666666,18.2625
Cotocollao.csv,VEL,4190.0,1.8614106250444507,0.6833590887084575,0.0091666666666666,1.4988352272727272,1.7276539855072461,2.0043070652173913,7.114166666666667
Cotocollao.csv,CO,4190.0,0.6691683510331164,0.3149598894531981,0.0845833333333333,0.5045549242424242,0.6148913043478261,0.7445833333333334,2.5626315789473684
Cotocollao.csv,DIR,4190.0,157.66244267789716,36.108066921342456,24.109473684210524,135.13197916666667,160.32145833333334,182.56041666666667,282.67875
Cotocollao.csv,HUM,4190.0,72.54034795349375,11.955084907337714,21.23208333333333,65.41593750000001,74.55666666666666,80.73625,99.55761904761906
Cotocollao.csv,LLU,4190.0,1.9480190930787589,4.512431531734579,0.0,0.0,0.0,1.4,46.0
Cotocollao.csv,AOD,4190.0,35.1763723150358,104.47746808302601,0.0,0.0,0.0,0.0,779.0
Belisario.csv,NO2,5965.0,27.720153522729145,8.681085999324788,-0.3826086956521739,21.974166666666665,27.02260869565217,32.79291666666666,97.57111111111112
Belisario.csv,O3,5965.0,22.803395331161337,10.507042612087979,0.348,15.732380952380952,20.512916666666666,27.265833333333333,101.1185
Belisario.csv,PM25,5965.0,16.969668338780114,6.41374154399887,3.69,12.45,16.44608695652174,20.72041666666667,60.20181818181818
Belisario.csv,PRE,5965.0,726.0392397737567,3.396534749171441,717.4054166666666,725.2316666666667,726.0541666666667,726.7729166666667,771.7995454545454
Belisario.csv,RS,5965.0,197.36854966566054,57.63792070734163,0.0,156.40541666666667,195.6,239.19458333333333,709.4125
Belisario.csv,SO2,5965.0,3.897677045584695,2.500468771589866,-0.2991666666666666,2.157391304347826,3.224166666666666,5.013636363636364,22.361
Belisario.csv,TMP,5965.0,13.988760242331388,1.2241902527718107,9.269166666666669,13.179166666666667,14.070869565217391,14.85875,17.925416666666667
Belisario.csv,VEL,5965.0,1.7210739931121404,0.619893035541301,0.2566666666666666,1.3116666666666668,1.6045833333333333,1.9695833333333328,6.235833333333333
Belisario.csv,CO,5965.0,0.9866935635689881,0.7131893457508343,0.1208333333333333,0.6021739130434782,0.77875,1.02875,5.244583333333334
Belisario.csv,DIR,5965.0,154.93269534984861,33.59161369063994,46.22666666666667,129.46916666666667,155.95833333333334,179.785,359.6609090909091
Belisario.csv,HUM,5965.0,69.83157240680866,12.817152956958106,24.205416666666668,60.67125000000001,71.89833333333333,79.75291666666666,99.705
Belisario.csv,LLU,5965.0,3.1702430846605196,7.071516060526656,0.0,0.0,0.0,2.4,73.5
Belisario.csv,AOD,5965.0,34.248113998323554,99.8373784949819,0.0,0.0,0.0,0.0,744.0
Centro.csv,NO2,1003.0,24.008831011168198,8.436901996971844,2.329565217391304,18.916956521739127,24.026666666666667,29.292916666666667,51.88611111111111
Centro.csv,O3,1003.0,22.8992017798,9.363559590232207,4.15,16.002499999999998,21.587391304347825,27.414911067193678,75.5840909090909
Centro.csv,PM25,1003.0,13.731747181295733,5.531963880200066,2.8025,10.232916666666668,13.0575,16.38583333333333,74.0925
Centro.csv,PRE,1003.0,727.1839191198206,0.8847530751685018,724.4558333333333,726.599375,727.2291666666666,727.7435416666667,729.7633333333333
Centro.csv,RS,1003.0,201.99223991175316,55.375099029513954,0.0,165.03312499999998,203.22458333333336,242.12895833333334,353.8257142857143
Centro.csv,SO2,1003.0,2.8296824060468904,1.2292425501777502,-0.0034782608695652,2.0793659420289856,2.7221739130434783,3.3308695652173914,16.1325
Centro.csv,TMP,1003.0,14.638984426318821,1.1334846682423423,11.27,13.891458333333333,14.635,15.447916666666664,17.958333333333332
Centro.csv,VEL,1003.0,1.5128470000803411,0.4062761360801423,0.1795833333333333,1.2404166666666665,1.4216666666666666,1.663125,3.170833333333333
Centro.csv,CO,1003.0,0.6418739748491519,0.20698818360434718,-0.6444444444444444,0.5026757246376812,0.638375,0.7607869674185463,1.8075
Centro.csv,DIR,1003.0,137.05205200006418,31.985765573826672,63.945,111.17979166666666,134.79611111111112,159.58979166666666,236.7075
Centro.csv,HUM,1003.0,66.85221010640927,12.498744823177807,32.080000000000005,57.612291666666664,69.06916666666667,76.25666666666666,96.06
Centro.csv,LLU,1003.0,3.306081754735793,6.801192576333579,0.0,0.0,0.0,3.1,48.900000000000006
Centro.csv,AOD,1003.0,42.49950149551346,118.79463127982253,0.0,0.0,0.0,0.0,593.0
LosChillos.csv,NO2,1468.0,18.894280700514095,5.770542463297562,-0.9671428571428572,14.863039772727273,18.287329545454547,22.030281620553357,39.80083333333334
LosChillos.csv,O3,1468.0,25.946409329492045,8.145312419792774,0.76,20.252608695652174,25.015434782608697,30.539479166666666,78.93304347826087
LosChillos.csv,PM25,1468.0,13.595014569750598,4.174284116215664,3.3995238095238096,10.691666666666666,13.067916666666665,15.876770833333335,38.17416666666667
LosChillos.csv,PRE,1468.0,759.5950490836243,0.8640193918739162,756.2470833333333,759.0134375,759.6202083333334,760.1677083333333,762.6029166666667
LosChillos.csv,RS,1468.0,208.66879820448904,55.806809351567324,8.733333333333333,170.58899456521738,206.23333333333335,245.56218750000002,475.89
LosChillos.csv,SO2,1468.0,5.085219551159125,3.6418674836055334,-0.4813043478260869,2.931304347826087,4.143333333333333,5.785108695652174,25.804166666666664
LosChillos.csv,TMP,1468.0,15.994050800907711,1.0086640430097393,12.124166666666667,15.317916666666669,16.020625,16.684791666666666,19.62
LosChillos.csv,VEL,1468.0,1.3112996197139106,0.3500461812312897,0.2779166666666666,1.060625,1.2566666666666666,1.515,3.74625
LosChillos.csv,CO,1468.0,35956.81539132107,1040575.5319736709,-0.5508333333333334,0.5112907608695652,0.5941702898550725,0.6748369565217391,36324226.21190475
LosChillos.csv,DIR,1468.0,181.06357807747023,44.47786022826034,0.11,149.1296875,177.83375,210.00031249999998,319.5683333333333
LosChillos.csv,HUM,1468.0,69.1133119306621,10.279518888501155,29.04565217391304,62.315625000000004,70.71177536231883,76.95770833333333,91.29833333333332
LosChillos.csv,LLU,1468.0,3.762193460490463,8.02853940308374,0.0,0.0,0.0,3.2,60.6
LosChillos.csv,AOD,1468.0,41.235694822888284,111.29099414617778,0.0,0.0,0.0,0.0,633.0
ElCamal.csv,NO2,3717.0,31.980251607790247,8.702220689823289,5.6745833333333335,26.041666666666668,31.15857142857143,36.90083333333333,76.30916666666667
ElCamal.csv,O3,3717.0,24.224990748305913,10.499031086928099,5.416470588235294,17.187083333333334,21.927916666666665,28.506521739130434,105.0
ElCamal.csv,PM25,3717.0,22.410908617566484,8.829392960309598,0.0,16.777083333333334,21.16708333333333,26.709545454545456,125.15541666666668
ElCamal.csv,PRE,3717.0,726.2687054216701,1.088143294655593,722.48,725.5475,726.2904166666667,727.0054166666667,729.7041666666668
ElCamal.csv,RS,3717.0,199.12383779758804,56.07184000650033,0.0,160.73833333333332,196.91,238.0883333333333,468.8226666666667
ElCamal.csv,SO2,3717.0,6.060550114246235,6.167761340093213,0.2139130434782608,2.0478260869565217,4.235,7.852272727272727,65.54416666666667
ElCamal.csv,TMP,3717.0,13.874053216564151,1.1770164641971412,9.732916666666666,13.074166666666668,13.896666666666668,14.721666666666666,17.632083333333334
ElCamal.csv,VEL,3717.0,1.682345038898954,0.3988938286964052,0.2466666666666666,1.4225,1.6445833333333333,1.8745833333333333,4.507083333333333
ElCamal.csv,CO,3717.0,1065.9231197074305,64917.54476870164,-11.48125,0.7321739130434782,0.92,1.2354166666666666,3957842.3428571424
ElCamal.csv,DIR,3717.0,153.13045373740934,30.7247440338031,37.195,133.87625,155.61249999999998,174.42041666666668,239.81333333333336
ElCamal.csv,HUM,3717.0,71.40186246252345,11.189154212258622,40.98375,63.42458333333334,73.06416666666667,79.7995652173913,97.51666666666668
ElCamal.csv,LLU,3717.0,3.2584073177293518,7.028404805091179,0.0,0.0,0.0,2.9,55.7
ElCamal.csv,AOD,3717.0,36.44471347861178,104.59564085697292,0.0,0.0,0.0,0.0,774.0
