system:time_start,Guamani,Centro,ElCamal,Cotocollao,Belisario,LosChillos,Carapungo,SanAntonio,Tumbaco
"Jan 1, 2021",,,,,,,,,
"Jan 2, 2021",,,,,,,,,
"Jan 3, 2021",,,,,,,,,
"Jan 4, 2021",,,,,,,,,
"Jan 5, 2021",,,,,,,,0.449,
"Jan 6, 2021",,,,0.383,,,0.473,0.328,
"Jan 7, 2021",,,,0.368,,,0.422,0.271,
"Jan 8, 2021",,,0.529,,,0.558,0.47,0.47,0.55
"Jan 9, 2021",,,,,,,,,
"Jan 10, 2021",,0.588,0.588,0.422,0.352,0.454,0.401,0.348,0.445
"Jan 11, 2021",,,,,,0.489,,0.595,0.572
"Jan 12, 2021",,,,,,,,,
"Jan 13, 2021",,0.545,0.564,,,,,0.483,0.58
"Jan 14, 2021",0.471,0.532,0.509,0.588,0.549,0.525,,0.552,0.543
"Jan 15, 2021",0.502,0.484,0.469,0.482,0.453,0.443,0.436,0.374,0.439
"Jan 16, 2021",,,,,,,,,
"Jan 17, 2021",0.469,0.464,0.469,0.446,0.455,0.545,0.451,0.371,0.395
"Jan 18, 2021",,,,,,,,,
"Jan 19, 2021",0.443,0.445,0.466,0.441,0.424,0.453,0.501,0.431,0.445
"Jan 20, 2021",,,,,,,,,
"Jan 21, 2021",0.318,0.315,0.333,0.376,0.325,0.353,0.393,0.323,0.395
"Jan 22, 2021",,,,,,,,,
"Jan 23, 2021",0.544,0.531,0.538,,0.531,,0.446,,
"Jan 24, 2021",,,0.417,,,0.417,0.402,0.472,0.465
"Jan 25, 2021",,,,,,,,,
"Jan 26, 2021",,,,,,,,,
"Jan 27, 2021",,,,,,,0.518,0.561,
"Jan 28, 2021",0.322,0.453,0.44,0.396,0.411,0.384,0.395,0.296,0.38
"Jan 29, 2021",0.357,0.44,0.371,0.478,0.392,0.297,0.384,0.354,0.292
"Jan 30, 2021",0.362,0.379,0.354,0.437,0.404,0.325,0.385,0.439,0.39
"Jan 31, 2021",0.151,0.178,0.178,0.233,0.163,0.116,0.288,0.258,0.122
"Feb 1, 2021",0.377,0.308,0.328,0.331,0.306,0.412,0.354,0.307,0.428
"Feb 2, 2021",0.397,0.457,0.456,0.417,0.49,0.413,0.433,0.476,0.41
"Feb 3, 2021",,,,,,,0.546,0.483,
"Feb 4, 2021",,,,,,,,,
"Feb 5, 2021",,,,,,,,,
"Feb 6, 2021",,0.567,0.568,0.488,0.556,,0.531,0.441,0.511
"Feb 7, 2021",0.383,0.391,0.394,0.352,0.334,0.321,0.349,0.313,0.274
"Feb 8, 2021",,,,,,,,,
"Feb 9, 2021",0.435,,0.492,,,0.415,0.488,0.426,0.4
"Feb 10, 2021",,,,,,,,,
"Feb 11, 2021",,,,,,,,,
"Feb 12, 2021",,,,,,,,,
"Feb 13, 2021",,0.56,0.591,0.555,0.529,0.582,0.526,0.53,0.528
"Feb 14, 2021",,,,,,,0.546,0.565,0.587
"Feb 15, 2021",,,,,,,,,
"Feb 16, 2021",,,,,0.543,,0.686,0.584,0.565
"Feb 17, 2021",,,,,,,,,
"Feb 18, 2021",,,,,,,,,
"Feb 19, 2021",,,,,,,,,
"Feb 20, 2021",0.534,0.571,0.529,0.569,0.545,0.563,0.536,0.507,0.55
"Feb 21, 2021",,,,0.561,,0.438,0.554,0.582,0.466
"Feb 22, 2021",,,,,,,,,
"Feb 23, 2021",,,,,,,,,
"Feb 24, 2021",,,,,,,,0.572,
"Feb 25, 2021",,0.522,,,0.537,,,,0.527
"Feb 26, 2021",,,,,,,,,
"Feb 27, 2021",,,,,,,,,
"Feb 28, 2021",,,,,,,,,
"Mar 1, 2021",,,,,,,,,
"Mar 2, 2021",,,,,,,,,
"Mar 3, 2021",,,,,,,,,
"Mar 4, 2021",,,0.486,,,0.49,,0.353,0.534
"Mar 5, 2021",,,,,,,,,
"Mar 6, 2021",0.406,0.417,0.407,0.382,0.403,0.388,0.378,0.297,0.348
"Mar 7, 2021",,,,,,,,,
"Mar 8, 2021",,,,,,,,,
"Mar 9, 2021",,,,,,,,,
"Mar 10, 2021",,,,,,,,,
"Mar 11, 2021",,,,,,,,,
"Mar 12, 2021",,,,,,,,,
"Mar 13, 2021",,,,,,,,,
"Mar 14, 2021",,,,,,,,,
"Mar 15, 2021",,,,,,,,,
"Mar 16, 2021",,,,,,,,,
"Mar 17, 2021",,,,,,,,,
"Mar 18, 2021",,,,,,,,,
"Mar 19, 2021",,,,,,0.477,,0.331,0.483
"Mar 20, 2021",,,,,,,,,
"Mar 21, 2021",,,,,,,,,
"Mar 22, 2021",,,,,,,,,
"Mar 23, 2021",,,,,,,,,
"Mar 24, 2021",0.565,,,0.392,,,0.367,0.422,
"Mar 25, 2021",,0.522,0.522,,,0.474,,0.412,
"Mar 26, 2021",0.463,0.438,0.442,0.467,0.414,0.445,0.492,0.476,0.441
"Mar 27, 2021",,,,,,0.564,0.621,,0.601
"Mar 28, 2021",,,,,,0.576,,,
"Mar 29, 2021",,,,,,,,,
"Mar 30, 2021",,,,,,,,,
"Mar 31, 2021",,,0.196,,,0.336,,,0.446
"Apr 1, 2021",,,,,,0.525,,,0.551
"Apr 2, 2021",0.291,0.293,0.276,0.246,0.249,0.235,0.261,0.173,0.241
"Apr 3, 2021",,,,,,,,,
"Apr 4, 2021",,,,,,,,,
"Apr 5, 2021",,,,,,,,,
"Apr 6, 2021",,0.523,0.484,0.516,0.536,0.552,0.549,0.501,0.457
"Apr 7, 2021",0.475,0.52,0.507,0.545,,0.541,0.519,0.553,
"Apr 8, 2021",,,,,,,,,
"Apr 9, 2021",,,,,,,,,
"Apr 10, 2021",,,,,,,,,
"Apr 11, 2021",,0.337,0.344,,0.316,0.433,,,
"Apr 12, 2021",,,,,,,,,
"Apr 13, 2021",,,,0.411,,,0.407,0.415,
"Apr 14, 2021",,,,,,,,0.413,0.463
"Apr 15, 2021",,,,,,,,,
"Apr 16, 2021",0.516,0.54,0.469,,0.497,0.5,0.457,0.461,0.44
"Apr 17, 2021",,,,,,,,,
"Apr 18, 2021",,,,,,,,,
"Apr 19, 2021",,,,,,,,,
"Apr 20, 2021",0.313,0.272,0.282,0.284,0.251,0.282,0.307,0.203,0.243
"Apr 21, 2021",0.431,0.452,0.445,0.429,0.444,0.354,0.396,0.197,0.324
"Apr 22, 2021",0.344,0.295,0.293,0.309,0.297,0.327,0.3,0.197,0.326
"Apr 23, 2021",0.494,0.489,0.51,0.546,0.506,0.521,0.542,0.531,0.522
"Apr 24, 2021",,,,,,,,,
"Apr 25, 2021",0.419,0.482,0.519,0.473,0.437,0.521,0.518,0.423,0.551
"Apr 26, 2021",,,,,,,,,
"Apr 27, 2021",0.475,0.475,0.448,,0.493,0.44,0.457,0.38,0.451
"Apr 28, 2021",,,,,,,,,
"Apr 29, 2021",,,,,,,,,
"Apr 30, 2021",,,,,,,,,
"May 1, 2021",,,,,,,,,
"May 2, 2021",,,,,,,,,
"May 3, 2021",,,,,,,,,
"May 4, 2021",0.278,0.241,0.229,0.31,0.23,0.212,0.312,0.242,0.228
"May 5, 2021",,,,,,,,,
"May 6, 2021",0.291,0.252,0.276,0.327,0.241,0.25,0.325,0.455,0.254
"May 7, 2021",,0.532,0.514,0.564,0.517,0.546,0.519,0.496,0.462
"May 8, 2021",,,,,,,,,
"May 9, 2021",0.274,0.332,0.318,0.385,0.292,0.283,0.377,0.33,0.294
"May 10, 2021",,0.504,0.48,,,0.397,,,
"May 11, 2021",,0.407,0.356,0.404,0.397,0.429,0.49,0.598,0.408
"May 12, 2021",,,,,,,,,
"May 13, 2021",0.226,0.218,0.219,0.277,0.221,0.2,0.297,0.252,0.219
"May 14, 2021",,,0.546,,,0.474,0.53,0.503,
"May 15, 2021",,,,,,,,,
"May 16, 2021",,,,,,,,,
"May 17, 2021",,,,,,,,,
"May 18, 2021",,,,,,,,,
"May 19, 2021",,,,,,,,,
"May 20, 2021",0.274,0.245,0.223,0.233,0.218,0.201,0.254,0.13,0.224
"May 21, 2021",0.432,0.227,0.245,0.334,0.23,0.271,0.297,0.28,0.217
"May 22, 2021",,0.395,0.423,0.371,0.365,0.461,0.426,0.598,
"May 23, 2021",0.375,0.434,0.366,,0.419,0.385,0.372,0.358,0.385
"May 24, 2021",,0.496,0.504,,0.414,0.593,0.583,0.514,
"May 25, 2021",,,,,,,,,
"May 26, 2021",,,,,,,,,
"May 27, 2021",,0.346,,0.399,0.319,0.364,0.362,0.387,0.353
"May 28, 2021",0.365,0.38,0.368,0.527,0.395,0.329,0.512,0.454,0.36
"May 29, 2021",0.331,0.308,0.249,0.356,0.34,0.202,0.347,0.337,0.18
"May 30, 2021",,0.544,0.573,0.581,0.514,,0.598,0.599,0.567
"May 31, 2021",,0.525,0.488,0.405,0.558,0.46,0.516,0.419,0.417
"Jun 1, 2021",0.24,0.238,0.233,0.349,0.24,0.177,0.355,0.385,0.18
"Jun 2, 2021",,,,,,,,,
"Jun 3, 2021",0.324,0.26,0.303,0.269,0.224,0.243,0.314,0.248,0.233
"Jun 4, 2021",,,,,,,0.414,,0.482
"Jun 5, 2021",,0.351,0.349,0.277,0.355,0.326,0.353,,0.34
"Jun 6, 2021",,,,,,0.549,,,
"Jun 7, 2021",,,,,,,,,
"Jun 8, 2021",,,,,,,,,
"Jun 9, 2021",,,,,,,,,
"Jun 10, 2021",0.249,0.264,0.239,0.343,0.288,0.156,0.288,,0.242
"Jun 11, 2021",,,,,,,,,
"Jun 12, 2021",0.268,0.309,0.304,0.305,0.269,0.264,0.345,0.23,0.268
"Jun 13, 2021",,,,,,,,,
"Jun 14, 2021",,,,,,,,,
"Jun 15, 2021",,,,,,,,,
"Jun 16, 2021",0.409,,,,,0.548,,,0.584
"Jun 17, 2021",0.338,0.302,0.279,0.365,0.292,0.24,0.358,0.234,0.249
"Jun 18, 2021",,,,,,,,,
"Jun 19, 2021",0.476,,,,,,,,
"Jun 20, 2021",0.4,,0.353,,,0.326,,,0.314
"Jun 21, 2021",0.432,,0.414,,,0.417,,,0.44
"Jun 22, 2021",0.388,0.278,0.279,0.317,0.329,0.296,0.27,0.24,0.298
"Jun 23, 2021",,,,,,,,,
"Jun 24, 2021",0.228,0.194,0.186,0.284,0.228,0.137,0.27,0.212,0.198
"Jun 25, 2021",,,0.533,,,0.528,,0.469,
"Jun 26, 2021",,,,,,,0.53,0.568,
"Jun 27, 2021",,,,,,,,,
"Jun 28, 2021",,0.285,,0.381,0.34,,0.377,,0.415
"Jun 29, 2021",0.133,0.133,0.134,0.149,0.128,0.133,0.148,0.114,0.175
"Jun 30, 2021",0.326,0.359,0.357,0.317,0.355,0.329,0.357,0.286,0.318
"Jul 1, 2021",0.332,0.36,0.355,0.307,0.325,0.318,0.306,0.214,0.353
"Jul 2, 2021",,,,,,,,,
"Jul 3, 2021",0.236,0.204,0.209,0.241,0.2,0.215,0.286,0.205,0.159
"Jul 4, 2021",,,,,,,,,
"Jul 5, 2021",0.169,0.144,0.164,0.202,0.136,0.114,0.244,0.125,0.122
"Jul 6, 2021",0.44,0.269,0.279,,0.277,0.239,,,0.197
"Jul 7, 2021",0.178,0.127,0.121,0.186,0.135,0.133,0.245,0.102,0.108
"Jul 8, 2021",0.394,0.4,0.4,0.291,0.327,0.38,0.244,0.205,0.265
"Jul 9, 2021",,0.444,0.439,0.519,0.42,0.459,0.514,0.498,0.459
"Jul 10, 2021",,,,,,,,0.328,0.53
"Jul 11, 2021",,,,,,,,,
"Jul 12, 2021",,,0.502,,,0.593,,,0.563
"Jul 13, 2021",,,,,,,,,
"Jul 14, 2021",0.28,0.31,0.279,0.294,0.266,0.291,0.362,0.232,0.291
"Jul 15, 2021",0.152,0.147,0.139,0.185,0.153,0.117,0.187,0.225,0.124
"Jul 16, 2021",0.289,0.349,0.337,0.359,0.389,0.313,0.351,0.38,0.277
"Jul 17, 2021",,,,,,,,,
"Jul 18, 2021",0.38,0.413,0.385,0.514,0.44,0.393,,0.369,0.461
"Jul 19, 2021",,,0.479,0.351,,0.46,,0.465,0.437
"Jul 20, 2021",,,,,,,,,
"Jul 21, 2021",0.25,0.249,0.233,0.289,0.24,0.214,0.315,0.23,0.19
"Jul 22, 2021",,,,,,,,,
"Jul 23, 2021",,,,,,,,,
"Jul 24, 2021",,,,,,,,,
"Jul 25, 2021",0.426,,,,,,,,
"Jul 26, 2021",,,,,,,0.406,0.458,
"Jul 27, 2021",0.447,0.536,0.538,0.44,0.49,0.491,0.449,0.365,
"Jul 28, 2021",0.316,0.299,0.359,0.296,0.29,0.329,0.293,0.243,0.307
"Jul 29, 2021",,,,,,,,,
"Jul 30, 2021",,,,,,,,,
"Jul 31, 2021",0.189,0.228,0.227,0.208,0.191,0.171,0.277,0.234,0.173
"Aug 1, 2021",0.227,0.276,0.295,0.229,0.25,0.26,0.269,0.311,0.249
"Aug 2, 2021",,,,0.523,0.595,,0.588,0.512,0.528
"Aug 3, 2021",0.222,0.182,0.185,0.222,0.219,0.259,0.253,0.277,0.224
"Aug 4, 2021",0.272,0.376,0.367,0.491,0.455,0.362,0.503,0.379,0.345
"Aug 5, 2021",,,,,,,,,
"Aug 6, 2021",0.313,0.278,0.318,0.272,0.246,0.314,0.29,0.22,0.25
"Aug 7, 2021",,,,,,0.371,,,0.453
"Aug 8, 2021",0.411,0.412,0.392,0.381,0.398,0.34,0.373,0.417,0.335
"Aug 9, 2021",,,,,,,,,
"Aug 10, 2021",0.322,0.304,0.33,0.324,0.305,0.358,0.343,0.323,0.325
"Aug 11, 2021",,0.389,,0.417,0.389,,,0.289,0.468
"Aug 12, 2021",,,,,,,,,
"Aug 13, 2021",0.429,0.458,0.41,0.482,0.367,0.403,0.502,0.537,0.398
"Aug 14, 2021",,,,,,,,,
"Aug 15, 2021",0.38,0.494,0.486,0.436,0.444,0.462,0.412,0.431,0.435
"Aug 16, 2021",,,,,,,,,
"Aug 17, 2021",0.291,0.494,0.503,,0.478,0.453,,,0.561
"Aug 18, 2021",,,,,,,,,
"Aug 19, 2021",,0.408,0.449,0.486,0.369,,0.479,,0.413
"Aug 20, 2021",0.236,0.207,0.168,0.243,0.187,0.092,0.261,0.19,0.084
"Aug 21, 2021",,,,,,,,,
"Aug 22, 2021",,,,0.449,0.548,,0.574,,
"Aug 23, 2021",,,,,,,,,
"Aug 24, 2021",0.558,0.529,,0.552,0.5,,0.538,0.527,0.578
"Aug 25, 2021",,,,,,,,,
"Aug 26, 2021",,,,,,,,,
"Aug 27, 2021",,,,,,,,,
"Aug 28, 2021",,,,,,,,,
"Aug 29, 2021",,,,,,,,,
"Aug 30, 2021",,,,,,,,,
"Aug 31, 2021",0.288,0.29,0.284,0.338,0.26,0.273,0.356,0.357,0.268
"Sep 1, 2021",,0.469,0.397,0.528,0.471,0.344,0.564,0.537,0.409
"Sep 2, 2021",,0.436,0.472,,0.358,,0.334,0.459,0.301
"Sep 3, 2021",0.375,0.331,0.321,,0.293,0.316,0.467,0.446,0.244
"Sep 4, 2021",0.41,0.371,0.358,0.347,0.367,0.394,0.377,0.347,0.435
"Sep 5, 2021",,,,0.479,0.422,,0.495,0.44,0.442
"Sep 6, 2021",,,,,,,,,
"Sep 7, 2021",0.328,0.394,0.408,0.472,0.376,0.364,0.515,0.532,0.351
"Sep 8, 2021",,,,,,,,,
"Sep 9, 2021",0.263,0.229,0.208,0.224,0.199,0.217,0.23,0.23,0.184
"Sep 10, 2021",,0.428,0.444,,0.419,0.386,0.538,0.459,0.336
"Sep 11, 2021",,,,,,,,0.581,
"Sep 12, 2021",,,,,,,,,
"Sep 13, 2021",0.515,0.369,0.366,0.439,0.432,0.396,0.432,0.325,
"Sep 14, 2021",0.187,0.235,0.247,0.258,0.22,0.177,0.281,0.163,0.189
"Sep 15, 2021",,,,,,,,,0.44
"Sep 16, 2021",0.3,0.299,0.313,0.256,0.318,0.368,0.256,0.31,0.287
"Sep 17, 2021",0.285,0.28,0.31,0.201,0.201,0.277,0.231,0.176,0.149
"Sep 18, 2021",,,,,,,,,
"Sep 19, 2021",,0.315,0.313,0.324,0.275,0.268,0.31,0.262,0.24
"Sep 20, 2021",0.455,0.412,0.416,0.341,0.361,0.437,0.379,0.367,
"Sep 21, 2021",,,,,,,,,
"Sep 22, 2021",,,,,,,,,
"Sep 23, 2021",,,,,,,,,
"Sep 24, 2021",,,,,,0.419,,0.53,0.399
"Sep 25, 2021",0.355,0.364,0.332,0.294,0.292,0.332,0.379,0.334,0.306
"Sep 26, 2021",,,,,,,,,
"Sep 27, 2021",0.176,0.123,0.103,0.165,0.138,0.095,0.167,0.184,0.071
"Sep 28, 2021",,,,,0.58,,,,
"Sep 29, 2021",,,,,,,,0.598,
"Sep 30, 2021",,,,0.541,0.525,,0.506,0.407,
"Oct 1, 2021",,,,,,,,,
"Oct 2, 2021",0.379,0.399,0.416,0.33,0.302,0.373,0.35,0.303,0.369
"Oct 3, 2021",0.522,0.469,0.517,0.437,0.442,0.487,0.39,0.357,0.356
"Oct 4, 2021",0.481,,,0.477,0.48,,,,
"Oct 5, 2021",,,,,,,,,
"Oct 6, 2021",,,,,,,,,
"Oct 7, 2021",0.444,0.355,0.335,0.377,0.3,0.345,0.322,0.276,0.295
"Oct 8, 2021",,,,,,,,,
"Oct 9, 2021",0.317,0.358,0.377,0.403,0.313,0.368,0.411,0.374,0.313
"Oct 10, 2021",,,,,,,,,
"Oct 11, 2021",0.382,0.354,0.396,0.345,0.326,0.536,0.383,0.314,0.37
"Oct 12, 2021",0.238,0.365,0.409,0.389,0.324,0.296,0.474,0.403,0.37
"Oct 13, 2021",0.246,0.274,0.268,0.35,0.281,0.311,0.338,,0.295
"Oct 14, 2021",0.509,0.502,0.49,0.432,0.402,0.388,0.377,0.297,0.412
"Oct 15, 2021",,,,,,,,,
"Oct 16, 2021",,,,,,,,,
"Oct 17, 2021",,,,,,,,,
"Oct 18, 2021",0.438,0.49,0.488,0.475,0.448,0.466,0.467,0.405,0.424
"Oct 19, 2021",,,0.536,0.641,,0.576,0.619,,0.591
"Oct 20, 2021",0.495,0.501,0.516,0.448,0.464,0.539,0.425,0.289,0.432
"Oct 21, 2021",,,,,,,0.549,,0.59
"Oct 22, 2021",0.338,0.256,0.264,0.359,0.275,0.319,0.358,0.219,0.326
"Oct 23, 2021",0.538,0.507,0.502,0.576,0.493,0.482,0.527,0.429,0.452
"Oct 24, 2021",,,,,,,,,
"Oct 25, 2021",,,,,,,,0.455,
"Oct 26, 2021",,,,,,,,,
"Oct 27, 2021",0.385,0.323,0.287,0.335,0.413,,0.315,0.242,0.384
"Oct 28, 2021",0.345,0.275,0.255,0.286,0.283,0.21,0.254,0.27,0.208
"Oct 29, 2021",,,,,,,,,
"Oct 30, 2021",0.49,0.445,0.442,0.542,0.43,0.449,0.53,0.368,0.41
"Oct 31, 2021",,,,,,,,,
"Nov 1, 2021",0.382,0.524,0.5,0.504,0.517,0.453,0.514,0.441,0.41
"Nov 2, 2021",,,,,,,,,
"Nov 3, 2021",0.331,0.312,0.313,0.374,0.294,0.28,0.322,0.224,0.228
"Nov 4, 2021",0.507,0.467,0.446,0.54,0.501,0.343,0.489,0.386,0.345
"Nov 5, 2021",0.236,0.262,0.242,0.33,0.251,0.205,0.379,0.318,0.257
"Nov 6, 2021",0.413,,0.409,,0.416,0.378,,0.486,0.407
"Nov 7, 2021",,0.488,,0.512,0.48,,0.507,0.439,
"Nov 8, 2021",,,1.285,,,0.997,,,
"Nov 9, 2021",,,,,,,,,
"Nov 10, 2021",,,,,,,,,
"Nov 11, 2021",,,,,,,,0.495,
"Nov 12, 2021",,,0.491,,,0.491,,,
"Nov 13, 2021",,,,,,,,,
"Nov 14, 2021",0.428,0.409,0.411,0.415,0.424,0.478,0.434,0.388,0.388
"Nov 15, 2021",0.427,0.444,0.413,0.56,0.499,0.328,0.56,0.391,0.383
"Nov 16, 2021",,,,,,,,,
"Nov 17, 2021",,,,,,,,,
"Nov 18, 2021",,,,,,,,,
"Nov 19, 2021",,,,,,,,0.532,0.499
"Nov 20, 2021",,,,,,,,,
"Nov 21, 2021",,,,,,,,,
"Nov 22, 2021",,,,,,,,,
"Nov 23, 2021",,,,,,,,,
"Nov 24, 2021",,,,,,,,,
"Nov 25, 2021",,,,,,,,,
"Nov 26, 2021",,0.405,,0.53,0.393,0.585,0.407,0.482,0.55
"Nov 27, 2021",,,,0.546,0.534,0.559,0.499,0.509,0.438
"Nov 28, 2021",0.261,0.239,0.252,0.283,0.218,0.221,0.313,0.219,0.195
"Nov 29, 2021",,,,,,,,,
"Nov 30, 2021",,,,,,,,0.584,
"Dec 1, 2021",,0.421,0.421,0.401,0.403,0.41,0.399,0.295,0.293
"Dec 2, 2021",0.257,0.253,0.246,0.319,0.28,0.251,0.337,0.21,0.361
"Dec 3, 2021",0.442,0.483,0.506,0.539,0.5,0.445,0.513,0.486,0.414
"Dec 4, 2021",,,,,,,,,0.492
"Dec 5, 2021",0.399,0.428,0.443,0.457,0.416,0.359,0.433,0.356,0.331
"Dec 6, 2021",,,,0.577,,,0.585,,0.496
"Dec 7, 2021",,0.321,,0.411,0.372,,0.459,,
"Dec 8, 2021",,,,,,,,,
"Dec 9, 2021",0.424,0.447,0.435,0.446,0.453,0.413,0.483,0.429,0.432
"Dec 10, 2021",,0.591,0.494,0.549,0.582,0.465,0.563,0.469,0.458
"Dec 11, 2021",,,,,,,,,
"Dec 12, 2021",,,,,,,,,
"Dec 13, 2021",,,,,,,,,
"Dec 14, 2021",,,,,,,,,
"Dec 15, 2021",,,,,,,,,
"Dec 16, 2021",,,,,,,,,
"Dec 17, 2021",,,,,,,,,
"Dec 18, 2021",,,,,,,,,
"Dec 19, 2021",,,,,,0.563,,,0.566
"Dec 20, 2021",,,,,,,,,
"Dec 21, 2021",,0.45,,,0.419,,0.413,0.404,0.528
"Dec 22, 2021",,,,,,,0.486,0.573,
"Dec 23, 2021",0.338,0.286,0.271,0.322,0.281,0.352,0.29,0.27,0.269
"Dec 24, 2021",0.311,0.355,0.334,0.392,0.348,0.228,0.375,0.35,0.211
"Dec 25, 2021",,,,,,,,,
"Dec 26, 2021",0.322,0.304,0.284,0.384,0.34,0.23,0.404,0.332,0.289
"Dec 27, 2021",,,,,,,,,
"Dec 28, 2021",,,,,,,,,
"Dec 29, 2021",,,,,,,,,
"Dec 30, 2021",0.306,0.341,0.336,0.528,0.358,0.323,0.563,0.573,0.387
